Date,Close
,EGAF11.SA
2022-01-28,53.664527893066406
2022-01-31,54.99945068359375
2022-02-01,53.931522369384766
2022-02-02,52.863555908203125
2022-02-03,52.51647186279297
2022-02-04,49.55290985107422
2022-02-07,52.59657287597656
2022-02-08,48.874752044677734
2022-02-09,51.256282806396484
2022-02-10,50.19367218017578
2022-02-11,51.250953674316406
2022-02-14,51.19754409790039
2022-02-15,53.13053512573242
2022-02-16,53.13053512573242
2022-02-18,48.15389633178711
2022-02-21,51.79560470581055
2022-02-22,51.79560470581055
2022-02-24,48.33010482788086
2022-02-25,49.1257209777832
2022-03-03,50.460670471191406
2022-03-04,49.392704010009766
2022-03-07,51.26162338256836
2022-03-08,49.65968704223633
2022-03-09,49.92669677734375
2022-03-10,51.79560470581055
2022-03-11,49.47281265258789
2022-03-14,51.63006591796875
2022-03-15,50.72765350341797
2022-03-16,51.256282806396484
2022-03-17,49.06699752807617
2022-03-18,50.140281677246094
2022-03-21,49.131080627441406
2022-03-22,50.40191650390625
2022-03-23,50.19367218017578
2022-03-24,50.460670471191406
2022-03-25,51.50189971923828
2022-03-28,53.10383987426758
2022-03-29,52.59657287597656
2022-03-30,52.59123992919922
2022-03-31,52.59657287597656
2022-04-01,52.32957458496094
2022-04-04,52.59657287597656
2022-04-05,53.931522369384766
2022-04-06,53.931522369384766
2022-04-07,54.18246078491211
2022-04-08,54.18171691894531
2022-04-11,53.99275588989258
2022-04-12,54.18727493286133
2022-04-13,53.71488571166992
2022-04-14,53.79824447631836
2022-04-18,54.63188171386719
2022-04-19,54.687469482421875
2022-04-20,54.687469482421875
2022-04-22,55.18766784667969
2022-04-25,55.571144104003906
2022-04-26,54.92645263671875
2022-04-27,54.854209899902344
2022-04-28,54.854209899902344
2022-04-29,55.46553421020508
2022-05-02,55.57669448852539
2022-05-03,55.57669448852539
2022-05-04,55.57669448852539
2022-05-05,55.45444107055664
2022-05-06,55.24324417114258
2022-05-09,55.24324417114258
2022-05-10,55.28769302368164
2022-05-11,54.731929779052734
2022-05-12,54.73748779296875
2022-05-13,54.95979309082031
2022-05-16,55.29881286621094
2022-05-17,55.27102279663086
2022-05-18,55.18766784667969
2022-05-19,55.29881286621094
2022-05-20,55.29881286621094
2022-05-23,55.27102279663086
2022-05-24,54.887542724609375
2022-05-25,54.96534729003906
2022-05-26,55.009788513183594
2022-05-27,54.74305725097656
2022-05-30,54.79862594604492
2022-05-31,54.74305725097656
2022-06-01,54.68190383911133
2022-06-02,54.74305725097656
2022-06-03,54.74305725097656
2022-06-06,54.79862594604492
